Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Browser,OS,City,Country,Referrer,Time Spent,Q1 - Which Title Best Fits your Current Role?,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Q4 - What Industry do you work in?,Q5 - Favorite Programming Language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity
62a3906224a262602738c58a,anonymous,6/15/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,0.0,6.0,0.0,,,10.0,Neither easy nor difficult,Better Salary,Male,18,United States,Bachelors,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:44,,,,,,0:02:18,Student/Looking/None,Yes,0-40k,Other (Please Specify):None for now,Python,10.0,10.0,9.0,10.0,0.0,,Difficult,Other (Please Specify):I would say a combination of good work/life balance with a better pay and the exposure to a workplace that supposed growth,Male,26,United States,,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:34,,,,,,0:03:55,Other (Please Specify):Driver,Yes,41k-65k,Other (Please Specify):Data insights company,Python,,10.0,2.0,5.0,,1.0,Difficult,Better Salary,Male,30,United Kingdom,,Black or African American
62a38a97cf25554317309af2,anonymous,6/10/2022,9:45,,,,,,0:01:30,Data Analyst,No,150k-225k,Tech,Python,10.0,10.0,,1.0,0.0,0.0,Difficult,Better Salary,Male,29,Other (Please Specify):Australia,High School,Black or African American
62a49b3cb4da29969c64b5dc,anonymous,6/11/2022,9:45,,,,,,0:01:30,Data Analyst,No,0-40k,"Other (Please Specify):Unemployed, trying to switch career",Other:Sql &  plsql,2.0,8.0,10.0,10.0,0.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,India,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/12/2022,9:45,,,,,,0:01:33,Data Analyst,Yes,0-40k,Finance,"Other:If SQL is categorised as a programming language then I will definitely say SQL. Since I am still learning, I can't give a definite answer in relation to the abover mentioned but for the sake of choosing I will say R then followed by python",10.0,0.0,8.0,10.0,7.0,0.0,Difficult,Better Salary,Male,28,India,,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:17,,,,,,0:01:11,Student/Looking/None,No,0-40k,"Other (Please Specify):Not working at the moment, but previously I have been into Education industry",Python,10.0,10.0,,10.0,0.0,10.0,Difficult,Remote Work,Male,35,Other (Please Specify):Azerbaijan,Bachelors,White or Caucasian
62a33de124a26260273826b2,anonymous,6/23/2022,9:45,,,,,,0:02:47,Data Analyst,No,66k-85k,Other (Please Specify):Marketing,"Other:If SQL is categorised as a programming language then I will definitely say SQL. Since I am still learning, I can't give a definite answer in relation to the abover mentioned but for the sake of choosing I will say R then followed by python",1.0,0.0,10.0,10.0,3.0,0.0,Neither easy nor difficult,Better Salary,Male,20,Other (Please Specify):Kenya,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,11:54,,,,,,0:02:28,Other (Please Specify):Business Analyst ,Yes,0-40k,Finance,Other:unknown,,3.0,10.0,,0.0,0.0,Neither easy nor difficult,Better Salary,Male,41,Other (Please Specify):Germany,Masters,"Other (Please Specify):Black African, Zimbabwean Citizen"
62a38a97cf25554317309af2,anonymous,6/10/2022,11:54,,,,,,0:01:29,Data Analyst,Yes,41k-65k,Real Estate,Python,4.0,7.0,10.0,8.0,10.0,,Easy,Better Salary,Male,28,Other (Please Specify):Australia,Masters,Hispanic or Latino
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:34,,,,,,0:02:47,Data Analyst,Yes,0-40k,Tech,Other:MATLAB,10.0,7.0,10.0,0.0,1.0,10.0,Difficult,Good Work/Life Balance,Male,26,Other (Please Specify):Poland,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/14/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,Python,2.0,0.0,7.0,,0.0,1.0,Very Difficult,Better Salary,Female,24,Other (Please Specify):Singapore,Masters,Hispanic or Latino
62a353f07dc029e2d66c1783,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Tech,Python,6.0,6.0,10.0,6.0,5.0,10.0,Easy,Good Work/Life Balance,Male,18,United Kingdom,Masters,Asian or Asian American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:01:25,Data Analyst,Yes,0-40k,Construction,Other,10.0,8.0,,10.0,0.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Male,34,Other (Please Specify):Venezuela,Bachelors,White or Caucasian
62a40726575fa3a5ae89d990,anonymous,6/12/2022,9:45,,,,,,0:02:31,Other (Please Specify):Business Analyst,Yes,106k-125k,Agriculture,Python,,10.0,5.0,4.0,,3.0,Neither easy nor difficult,Good Culture,Male,34,United States,High School,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:07,,,,,,0:01:25,Other (Please Specify):Consultant,Yes,0-40k,Finance,Python,10.0,6.0,8.0,,0.0,1.0,Difficult,Good Work/Life Balance,Male,30,India,PhD,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:54,,,,,,0:00:44,Data Analyst,Yes,66k-85k,Tech,Other:SAS,6.0,7.0,6.0,0.0,,0.0,Easy,Better Salary,Male,34,United States,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:13,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,,6.0,7.0,9.0,,0.0,Difficult,Good Culture,Male,57,United States,Masters,Asian or Asian American
62a353f07dc029e2d66c1783,anonymous,6/10/2022,11:54,,,,,,0:02:31,Data Analyst,No,41k-65k,Tech,Python,2.0,2.0,9.0,10.0,0.0,8.0,Difficult,Good Culture,Male,27,Other (Please Specify):Leba,Masters,Hispanic or Latino
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Engineer,No,0-40k,Telecommunication,Python,10.0,9.0,6.0,3.0,3.0,0.0,Easy,Better Salary,Male,35,United States,Bachelors,White or Caucasian
62a33de124a26260273826b2,anonymous,6/11/2022,11:54,,,,,,0:01:25,Data Analyst,Yes,0-40k,Other (Please Specify):Professional Services,Python,,0.0,8.0,9.0,,0.0,Neither easy nor difficult,Good Culture,Male,40,Other (Please Specify):Kenya ,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/12/2022,9:34,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Python,5.0,5.0,10.0,5.0,0.0,10.0,Difficult,Remote Work,Male,22,Other (Please Specify):Nigeria,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/26/2022,9:35,,,,,,0:01:11,Data Analyst,Yes,0-40k,Finance,JavaScript,10.0,5.0,,7.0,8.0,6.0,Difficult,Good Culture,Female,26,India,,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Analyst,No,125k-150k,Tech,Other:NA,5.0,2.0,10.0,10.0,9.0,0.0,Difficult,Other (Please Specify):Salary and expo,Male,33,United States,Bachelors,Hispanic or Latino
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,11:54,,,,,,0:02:31,Data Analyst,No,0-40k,Other (Please Specify):Distribution,Python,4.0,0.0,1.0,9.0,,0.0,Difficult,Good Work/Life Balance,Male,42,Other (Please Specify):Pakistan,Masters,Other (Please Specify):Pakistani
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Telecommunication,Python,8.0,5.0,2.0,3.0,0.0,0.0,Neither easy nor difficult,Better Salary,Male,35,United States,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/21/2022,9:45,,,,,,0:01:11,Data Analyst,No,0-40k,Finance,Python,,0.0,,10.0,6.0,10.0,Easy,Remote Work,Male,18,United States,Masters,Other (Please Specify):Latino with Italian roots
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:45,,,,,,0:01:29,Data Analyst,No,0-40k,Other (Please Specify):Hospitality ,R,3.0,10.0,,0.0,4.0,9.0,Difficult,Better Salary,Male,33,Other (Please Specify):Thailand,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:49,,,,,,0:00:44,Data Analyst,No,41k-65k,Tech,Python,8.0,10.0,7.0,3.0,5.0,0.0,Difficult,Better Salary,Male,35,Other (Please Specify):Peru,Bachelors,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/10/2022,9:45,,,,,,0:02:47,Data Analyst,No,86k-105k,Finance,Python,6.0,7.0,7.0,,10.0,5.0,Very Difficult,Better Salary,Male,34,Other (Please Specify):Kosovo,Masters,Black or African American
62a34425f8d5efcc22f7d525,anonymous,6/10/2022,9:35,,,,,,0:01:20,Data Analyst,Yes,86k-105k,Education,Python,7.0,10.0,6.0,10.0,0.0,7.0,Easy,Better Salary,Male,41,Other (Please Specify):Greece,High School,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/12/2022,12:03,,,,,,0:02:18,Data Analyst,Yes,0-40k,Finance,Other:SQL,,10.0,,,,1.0,Very Easy,Remote Work,Male,34,Other (Please Specify):Poland,Masters,Other (Please Specify):Half black and half white
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:35,,,,,,0:02:18,Data Analyst,Yes,106k-125k,Healthcare,Python,0.0,,7.0,2.0,2.0,10.0,Difficult,Good Work/Life Balance,Male,23,Other (Please Specify):Nigeria,Bachelors,Asian or Asian American
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:01:08,Data Analyst,No,0-40k,Agriculture,Python,1.0,10.0,0.0,10.0,7.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,24,Other (Please Specify):Costa Rica,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:01:24,Data Analyst,Yes,0-40k,Finance,R,5.0,5.0,7.0,8.0,0.0,2.0,Neither easy nor difficult,Better Salary,Male,32,Other (Please Specify):Kenya ,Masters,Other (Please Specify):arab
62a38a97cf25554317309af2,anonymous,6/10/2022,9:44,,,,,,0:00:56,Data Analyst,Yes,66k-85k,Finance,Python,6.0,6.0,1.0,2.0,6.0,0.0,Difficult,Good Work/Life Balance,Male,36,India,,Other (Please Specify):Indian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:01:27,Data Analyst,Yes,0-40k,Education,Other,8.0,4.0,10.0,5.0,5.0,10.0,Neither easy nor difficult,Better Salary,Male,43,India,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/13/2022,11:54,,,,,,0:00:44,Data Analyst,No,0-40k,Healthcare,Python,6.0,10.0,0.0,,2.0,0.0,Easy,Better Salary,Male,28,Other (Please Specify):Iran,,Hispanic or Latino
62a38a97cf25554317309af2,anonymous,6/10/2022,9:31,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,Python,10.0,9.0,0.0,,0.0,0.0,Difficult,Better Salary,Male,41,Other (Please Specify):Egypt,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:35,,,,,,0:01:27,Data Analyst,Yes,0-40k,Finance,R,10.0,5.0,,10.0,,9.0,Difficult,Better Salary,Male,34,United States,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:35,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Other:Qlik sense script,4.0,2.0,,6.0,4.0,0.0,Difficult,Good Work/Life Balance,Male,43,India,Masters,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/16/2022,9:06,,,,,,0:01:29,Data Analyst,Yes,106k-125k,Finance,R,10.0,10.0,5.0,6.0,,0.0,Difficult,Better Salary,Male,37,Other (Please Specify):UAE,High School,White or Caucasian
62a3906224a262602738c58a,anonymous,6/19/2022,9:45,,,,,,0:02:31,Data Scientist,No,41k-65k,Education,C/C++,7.0,8.0,9.0,10.0,7.0,2.0,Difficult,Better Salary,Male,21,Other (Please Specify):Poland,Bachelors,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:35,,,,,,0:01:27,Data Analyst,No,41k-65k,Healthcare,Python,8.0,6.0,1.0,,0.0,6.0,Very Difficult,Remote Work,Male,35,Other (Please Specify):Germany,Masters,Asian or Asian American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Engineer,Yes,0-40k,Tech,Python,10.0,0.0,2.0,10.0,,6.0,Difficult,Good Work/Life Balance,Male,23,United States,Bachelors,White or Caucasian
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,66k-85k,Tech,Python,1.0,,9.0,,5.0,10.0,Difficult,Good Culture,Male,19,United Kingdom,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:26,,,,,,0:02:18,Student/Looking/None,No,0-40k,Other (Please Specify):Consulting,Other:unknown,8.0,5.0,,6.0,,10.0,Easy,Better Salary,Male,37,United States,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Analyst,No,0-40k,Other (Please Specify):Government ,Python,10.0,6.0,9.0,10.0,,8.0,Difficult,Better Salary,Female,28,United States,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:45,,,,,,0:00:56,Data Analyst,No,0-40k,Finance,Python,,10.0,,3.0,,8.0,Easy,Good Culture,Male,41,Other (Please Specify):Belgium,High School,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Finance,Python,9.0,10.0,0.0,8.0,1.0,6.0,Difficult,Good Work/Life Balance,Male,43,United Kingdom,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:02:18,Data Analyst,No,41k-65k,Finance,Python,2.0,10.0,9.0,2.0,0.0,8.0,Neither easy nor difficult,Good Culture,Male,34,India,Masters,Black or African American
62a33de124a26260273826b2,anonymous,6/10/2022,12:04,,,,,,0:01:29,Data Engineer,No,0-40k,Finance,R,0.0,9.0,,10.0,10.0,0.0,Neither easy nor difficult,Better Salary,Male,35,United States,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,11:54,,,,,,0:01:29,Data Analyst,No,0-40k,Real Estate,Python,5.0,0.0,10.0,5.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,44,Other (Please Specify):Japan,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/11/2022,12:04,,,,,,0:02:47,Data Analyst,No,0-40k,Tech,Python,3.0,10.0,7.0,7.0,1.0,2.0,Easy,Other (Please Specify):Projects I’m interested in,Male,34,India,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,11:54,,,,,,0:01:27,Data Analyst,No,0-40k,Other (Please Specify):Marketing ,R,,0.0,,10.0,0.0,0.0,Neither easy nor difficult,Better Salary,Female,29,India,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,Python,10.0,9.0,5.0,1.0,10.0,0.0,Difficult,Better Salary,Male,18,Other (Please Specify):Oman,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/10/2022,10:41,,,,,,0:02:18,Data Analyst,Yes,66k-85k,Finance,Python,7.0,10.0,10.0,9.0,0.0,2.0,Neither easy nor difficult,Remote Work,Male,31,Other (Please Specify):Kenya,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:35,,,,,,0:02:47,Data Analyst,No,106k-125k,Finance,R,5.0,5.0,10.0,10.0,0.0,10.0,Difficult,Better Salary,Male,29,India,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,9:45,,,,,,0:01:27,Data Analyst,No,0-40k,Other (Please Specify):General contractor,Python,4.0,4.0,9.0,5.0,3.0,2.0,Neither easy nor difficult,Good Work/Life Balance,Male,19,Other (Please Specify):turkey,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/11/2022,9:45,,,,,,0:03:54,Data Analyst,Yes,0-40k,Other (Please Specify):Customer service ,Python,6.0,7.0,10.0,,0.0,6.0,Difficult,Good Culture,Male,32,Other (Please Specify):Australia,Masters,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/10/2022,11:53,,,,,,0:01:20,Data Analyst,Yes,0-40k,Other (Please Specify):Professional Services,Other:DAX,8.0,6.0,7.0,0.0,2.0,0.0,Difficult,Better Salary,Male,23,Other (Please Specify):Greece,Masters,White or Caucasian
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:26,,,,,,0:02:19,Data Analyst,Yes,86k-105k,Construction,Python,10.0,10.0,10.0,10.0,4.0,10.0,Neither easy nor difficult,Better Salary,Female,21,Other (Please Specify):Poland,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:45,,,,,,0:01:27,Data Analyst,No,0-40k,Other (Please Specify):Automobile Industry,Python,,10.0,10.0,,,0.0,Easy,Better Salary,Male,41,India,Bachelors,White or Caucasian
62a3906224a262602738c58a,anonymous,6/16/2022,9:45,,,,,,0:02:31,Other (Please Specify):Business Analyst,No,0-40k,Education,Java,5.0,8.0,,7.0,1.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Female,33,India,Bachelors,Asian or Asian American
62a33de124a26260273826b2,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Other (Please Specify):Energy,Python,3.0,10.0,,10.0,0.0,10.0,Very Easy,Good Culture,Male,18,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:35,,,,,,0:01:14,Data Analyst,No,0-40k,Finance,Python,10.0,,3.0,9.0,1.0,0.0,Difficult,Better Salary,Male,21,Other (Please Specify):Kenya,Bachelors,Black or African American
62a3906224a262602738c58a,anonymous,6/10/2022,11:54,,,,,,0:02:47,Data Analyst,No,0-40k,Construction,Other:Sql,3.0,0.0,6.0,9.0,8.0,2.0,Neither easy nor difficult,Better Salary,Male,19,India,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,11:15,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Other:I currently do not work with programming languages yet,9.0,10.0,,10.0,2.0,0.0,Neither easy nor difficult,Good Culture,Male,22,United States,Masters,Black or African American
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Other:Excel,6.0,6.0,9.0,1.0,2.0,0.0,Very Difficult,Better Salary,Male,28,Other (Please Specify):Argentina,,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,Yes,150k-225k,Education,Python,8.0,0.0,10.0,7.0,0.0,10.0,Easy,Other (Please Specify):In office work,Male,25,United States,Bachelors,Other (Please Specify):Russian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:07,,,,,,0:02:47,Other (Please Specify):Teacher,Yes,0-40k,Finance,Python,7.0,4.0,10.0,3.0,,,Neither easy nor difficult,Better Salary,Female,19,India,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,9:44,,,,,,0:00:44,Data Analyst,No,66k-85k,Other (Please Specify):Third Party Logistics ,Python,8.0,10.0,,3.0,,,Difficult,Better Salary,Female,26,Other (Please Specify):Singapore,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Analyst,No,0-40k,Tech,R,6.0,7.0,1.0,10.0,8.0,0.0,Neither easy nor difficult,Remote Work,Male,34,United Kingdom,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:49,,,,,,0:02:28,Data Analyst,Yes,66k-85k,Tech,Python,10.0,0.0,,,8.0,6.0,Neither easy nor difficult,Better Salary,Female,29,United Kingdom,Masters,Other (Please Specify):African
62a49b3cb4da29969c64b5dc,anonymous,6/10/2022,9:26,,,,,,0:02:31,Other (Please Specify):Continuous Quality Improvement Specialist,No,86k-105k,Finance,Python,,10.0,9.0,,0.0,4.0,Easy,Better Salary,Male,25,United States,,White or Caucasian
62a3906224a262602738c58a,anonymous,6/13/2022,9:45,,,,,,0:02:47,Data Analyst,No,0-40k,Education,Python,4.0,5.0,10.0,10.0,6.0,2.0,Easy,Better Salary,Male,18,United States,Masters,Hispanic or Latino
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Tech,Other:I do analysis and create presentations based on datasets provided by others,4.0,10.0,0.0,7.0,10.0,6.0,Neither easy nor difficult,Remote Work,Male,28,United States,Associates,Native Hawaiian or other Pacific Islander
62a59d007dc029e2d66eb8f9,anonymous,6/10/2022,9:44,,,,,,0:01:29,Student/Looking/None,Yes,0-40k,Finance,Other:SQL,9.0,5.0,10.0,1.0,,10.0,Difficult,Good Work/Life Balance,Female,28,United States,Bachelors,Black or African American
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:26,,,,,,0:01:27,Data Analyst,Yes,0-40k,Tech,Python,,6.0,5.0,10.0,10.0,2.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,United States,Bachelors,White or Caucasian
62a5d350f3072dd892652c70,anonymous,6/11/2022,11:54,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Other (Please Specify):Marketing,Python,0.0,10.0,0.0,5.0,,3.0,Neither easy nor difficult,Other (Please Specify):Data Maturity,Male,19,Other (Please Specify):France,Masters,Asian or Asian American
62a47e812e54c9003e54d789,anonymous,6/15/2022,11:54,,,,,,0:02:31,Other (Please Specify):Product owner,Yes,0-40k,Tech,Python,7.0,5.0,0.0,2.0,9.0,10.0,Difficult,Good Culture,Male,39,United States,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/13/2022,9:44,,,,,,0:01:27,Data Analyst,Yes,86k-105k,Education,Python,6.0,4.0,0.0,,,10.0,Easy,Better Salary,Male,31,Other (Please Specify):Uruguay,High School,"Other (Please Specify):Black African, Zimbabwean Citizen"
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:49,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Python,0.0,2.0,,0.0,9.0,10.0,Difficult,Good Work/Life Balance,Male,35,United States,Bachelors,Black or African American
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,5.0,9.0,3.0,9.0,6.0,9.0,Difficult,Better Salary,Female,36,Other (Please Specify):Nigeria,High School,Black or African American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:07,,,,,,0:03:00,Data Analyst,Yes,0-40k,Finance,Python,10.0,2.0,1.0,6.0,0.0,1.0,Difficult,Better Salary,Male,28,Other (Please Specify):Australia,Masters,Hispanic or Latino
62a3545e0f8c8599d5af474b,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,Python,0.0,0.0,2.0,10.0,,7.0,Very Difficult,Good Work/Life Balance,Male,19,United Kingdom,Masters,Black or African American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:35,,,,,,0:08:11,Student/Looking/None,Yes,86k-105k,Tech,Python,10.0,0.0,7.0,7.0,1.0,10.0,Neither easy nor difficult,Remote Work,Female,33,Other (Please Specify):SG,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,86k-105k,Education,Python,0.0,10.0,5.0,10.0,10.0,10.0,Easy,Better Salary,Male,32,Other (Please Specify):Bangladesh ,,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:06,,,,,,0:03:00,Data Analyst,No,0-40k,Other (Please Specify):Biotech,Python,,10.0,0.0,5.0,0.0,8.0,Neither easy nor difficult,Good Culture,Male,35,United Kingdom,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:48,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,10.0,6.0,10.0,10.0,,0.0,Difficult,Better Salary,Male,30,Other (Please Specify):Nigeria,Masters,Asian or Asian American
62a33de124a26260273826b2,anonymous,6/10/2022,12:03,,,,,,0:02:18,Student/Looking/None,No,66k-85k,Tech,Python,10.0,10.0,,10.0,1.0,0.0,Difficult,Better Salary,Male,19,United States,High School,White or Caucasian
62a5bea05d257a28a3106f7e,anonymous,6/12/2022,9:49,,,,,,0:01:25,Data Analyst,Yes,0-40k,Tech,Python,8.0,10.0,9.0,3.0,8.0,10.0,Neither easy nor difficult,"Other (Please Specify):I just started and I don't like programming so much, so I would search for a more ""impactiful"" role. Meaning: being able to take decisions that steer the business.",Male,44,United States,Masters,White or Caucasian
